product_id,manufacturer,management_group
prod_4553,manufacturer_777,group_777
prod_6491,manufacturer_778,group_778
prod_6253,manufacturer_779,group_779
prod_2378,manufacturer_780,group_780
prod_4281,manufacturer_781,group_781
prod_1301,manufacturer_782,group_782
prod_5721,manufacturer_783,group_783
prod_9315,manufacturer_784,group_784
prod_4744,manufacturer_785,group_785
prod_4004,manufacturer_786,group_786
prod_3792,manufacturer_787,group_787
prod_1421,manufacturer_788,group_788
prod_5166,manufacturer_789,group_789
prod_6132,manufacturer_790,group_790
prod_2312,manufacturer_791,group_791
prod_7257,manufacturer_792,group_792
prod_2274,manufacturer_793,group_793
prod_7939,manufacturer_794,group_794
prod_1798,manufacturer_795,group_795
prod_4602,manufacturer_796,group_796
prod_5457,manufacturer_797,group_797
prod_7234,manufacturer_798,group_798
prod_6607,manufacturer_799,group_799
prod_9040,manufacturer_800,group_800
prod_4691,manufacturer_801,group_801
prod_4588,manufacturer_802,group_802
prod_4680,manufacturer_803,group_803
prod_5928,manufacturer_804,group_804
prod_3828,manufacturer_805,group_805
prod_5250,manufacturer_806,group_806
prod_3560,manufacturer_807,group_807
prod_3924,manufacturer_808,group_808
prod_8847,manufacturer_809,group_809
prod_6652,manufacturer_810,group_810
prod_9222,manufacturer_811,group_811
prod_9364,manufacturer_812,group_812
prod_1683,manufacturer_813,group_813
prod_3487,manufacturer_814,group_814
prod_6494,manufacturer_815,group_815
prod_5538,manufacturer_816,group_816
prod_4011,manufacturer_817,group_817
prod_7279,manufacturer_818,group_818
prod_5176,manufacturer_819,group_819
prod_2028,manufacturer_820,group_820
prod_6320,manufacturer_821,group_821
prod_3326,manufacturer_822,group_822
prod_4870,manufacturer_823,group_823
prod_2940,manufacturer_824,group_824
prod_4556,manufacturer_825,group_825
prod_7827,manufacturer_826,group_826
prod_1918,manufacturer_827,group_827
prod_8221,manufacturer_828,group_828
prod_4579,manufacturer_829,group_829
prod_8119,manufacturer_830,group_830
prod_2104,manufacturer_831,group_831
prod_4714,manufacturer_832,group_832
prod_8534,manufacturer_833,group_833
prod_7105,manufacturer_834,group_834
prod_9623,manufacturer_835,group_835
prod_5262,manufacturer_836,group_836
prod_3020,manufacturer_837,group_837
prod_4213,manufacturer_838,group_838
prod_4105,manufacturer_839,group_839
prod_8285,manufacturer_840,group_840
prod_9685,manufacturer_841,group_841
prod_4183,manufacturer_842,group_842
prod_7571,manufacturer_843,group_843
prod_1499,manufacturer_844,group_844
prod_8881,manufacturer_845,group_845
prod_7889,manufacturer_846,group_846
prod_5371,manufacturer_847,group_847
prod_4523,manufacturer_848,group_848
prod_7884,manufacturer_849,group_849
prod_4706,manufacturer_850,group_850
prod_3930,manufacturer_851,group_851
prod_7672,manufacturer_852,group_852
prod_1512,manufacturer_853,group_853
prod_6612,manufacturer_854,group_854
prod_4981,manufacturer_855,group_855
prod_7893,manufacturer_856,group_856
prod_9391,manufacturer_857,group_857
prod_6028,manufacturer_858,group_858
prod_1557,manufacturer_859,group_859
prod_1089,manufacturer_860,group_860
prod_8835,manufacturer_861,group_861
prod_8439,manufacturer_862,group_862
prod_4788,manufacturer_863,group_863
prod_1228,manufacturer_864,group_864
prod_3246,manufacturer_865,group_865
prod_1091,manufacturer_866,group_866
prod_1423,manufacturer_867,group_867
prod_2284,manufacturer_868,group_868
prod_6002,manufacturer_869,group_869
prod_7922,manufacturer_870,group_870
prod_4609,manufacturer_871,group_871
prod_4406,manufacturer_872,group_872
prod_5783,manufacturer_873,group_873
prod_3058,manufacturer_874,group_874
prod_1682,manufacturer_875,group_875
prod_3546,manufacturer_876,group_876
prod_4826,manufacturer_877,group_877
prod_4926,manufacturer_878,group_878
prod_6422,manufacturer_879,group_879
prod_7444,manufacturer_880,group_880
prod_9688,manufacturer_881,group_881
prod_2648,manufacturer_882,group_882
prod_9353,manufacturer_883,group_883
prod_8635,manufacturer_884,group_884
prod_9098,manufacturer_885,group_885
prod_7511,manufacturer_886,group_886
prod_2449,manufacturer_887,group_887
prod_3538,manufacturer_888,group_888
prod_7409,manufacturer_889,group_889
prod_3477,manufacturer_890,group_890
prod_9556,manufacturer_891,group_891
prod_9278,manufacturer_892,group_892
prod_1382,manufacturer_893,group_893
prod_8536,manufacturer_894,group_894
prod_9078,manufacturer_895,group_895
prod_9471,manufacturer_896,group_896
prod_2477,manufacturer_897,group_897
prod_2649,manufacturer_898,group_898
prod_7438,manufacturer_899,group_899
prod_3417,manufacturer_900,group_900
prod_7705,manufacturer_901,group_901
prod_6069,manufacturer_902,group_902
prod_1603,manufacturer_903,group_903
prod_3815,manufacturer_904,group_904
prod_7926,manufacturer_905,group_905
prod_5873,manufacturer_906,group_906
prod_8277,manufacturer_907,group_907
prod_8854,manufacturer_908,group_908
prod_9171,manufacturer_909,group_909
prod_3826,manufacturer_910,group_910
prod_1780,manufacturer_911,group_911
prod_3716,manufacturer_912,group_912
prod_7636,manufacturer_913,group_913
prod_8862,manufacturer_914,group_914
prod_7194,manufacturer_915,group_915
prod_3461,manufacturer_916,group_916
prod_5065,manufacturer_917,group_917
prod_6900,manufacturer_918,group_918
prod_6182,manufacturer_919,group_919
prod_5417,manufacturer_920,group_920
prod_8550,manufacturer_921,group_921
prod_1281,manufacturer_922,group_922
prod_6386,manufacturer_923,group_923
prod_1110,manufacturer_924,group_924
prod_8510,manufacturer_925,group_925
prod_4604,manufacturer_926,group_926
prod_3204,manufacturer_927,group_927
prod_4785,manufacturer_928,group_928
prod_3359,manufacturer_929,group_929
prod_2051,manufacturer_930,group_930
prod_8318,manufacturer_931,group_931
prod_8569,manufacturer_932,group_932
prod_9605,manufacturer_933,group_933
prod_8800,manufacturer_934,group_934
prod_7604,manufacturer_935,group_935
prod_2916,manufacturer_936,group_936
prod_7270,manufacturer_937,group_937
prod_8062,manufacturer_938,group_938
prod_6864,manufacturer_939,group_939
prod_2411,manufacturer_940,group_940
prod_6888,manufacturer_941,group_941
prod_6361,manufacturer_942,group_942
prod_4347,manufacturer_943,group_943
prod_1599,manufacturer_944,group_944
prod_5334,manufacturer_945,group_945
prod_6085,manufacturer_946,group_946
prod_6816,manufacturer_947,group_947
prod_1229,manufacturer_948,group_948
prod_2402,manufacturer_949,group_949
prod_2596,manufacturer_950,group_950
prod_8368,manufacturer_951,group_951
prod_9366,manufacturer_952,group_952
prod_1261,manufacturer_953,group_953
prod_6923,manufacturer_954,group_954
prod_2832,manufacturer_955,group_955
prod_2023,manufacturer_956,group_956
prod_7497,manufacturer_957,group_957
prod_1604,manufacturer_958,group_958
prod_7984,manufacturer_959,group_959
prod_7715,manufacturer_960,group_960
prod_6020,manufacturer_961,group_961
prod_4900,manufacturer_962,group_962
prod_7727,manufacturer_963,group_963
prod_9730,manufacturer_964,group_964
prod_2097,manufacturer_965,group_965
prod_1141,manufacturer_966,group_966
prod_6370,manufacturer_967,group_967
prod_6473,manufacturer_968,group_968
prod_2286,manufacturer_969,group_969
prod_1765,manufacturer_970,group_970
prod_4874,manufacturer_971,group_971
prod_5826,manufacturer_972,group_972
prod_2830,manufacturer_973,group_973
prod_3964,manufacturer_974,group_974
prod_8478,manufacturer_975,group_975
prod_6375,manufacturer_976,group_976
prod_8632,manufacturer_977,group_977
prod_8997,manufacturer_978,group_978
prod_7060,manufacturer_979,group_979
prod_6698,manufacturer_980,group_980
prod_2479,manufacturer_981,group_981
prod_4489,manufacturer_982,group_982
prod_1723,manufacturer_983,group_983
prod_6154,manufacturer_984,group_984
prod_9659,manufacturer_985,group_985
prod_9747,manufacturer_986,group_986
prod_5830,manufacturer_987,group_987
prod_6962,manufacturer_988,group_988
prod_8583,manufacturer_989,group_989
prod_1663,manufacturer_990,group_990
prod_5239,manufacturer_991,group_991
prod_2961,manufacturer_992,group_992
prod_6077,manufacturer_993,group_993
prod_6277,manufacturer_994,group_994
prod_3211,manufacturer_995,group_995
prod_6433,manufacturer_996,group_996
prod_5652,manufacturer_997,group_997
prod_9873,manufacturer_998,group_998
prod_2867,manufacturer_999,group_999
prod_4119,manufacturer_1000,group_1000
prod_1648,manufacturer_1001,group_1001
prod_4164,manufacturer_1002,group_1002
prod_3553,manufacturer_1003,group_1003
prod_1772,manufacturer_1004,group_1004
prod_4931,manufacturer_1005,group_1005
prod_7453,manufacturer_1006,group_1006
prod_8299,manufacturer_1007,group_1007
prod_4233,manufacturer_1008,group_1008
prod_5284,manufacturer_1009,group_1009
prod_1724,manufacturer_1010,group_1010
prod_3101,manufacturer_1011,group_1011
prod_6599,manufacturer_1012,group_1012
prod_7717,manufacturer_1013,group_1013
prod_4154,manufacturer_1014,group_1014
prod_5806,manufacturer_1015,group_1015
prod_1014,manufacturer_1016,group_1016
prod_5304,manufacturer_1017,group_1017
prod_3085,manufacturer_1018,group_1018
prod_3316,manufacturer_1019,group_1019
prod_5841,manufacturer_1020,group_1020
prod_7841,manufacturer_1021,group_1021
prod_8109,manufacturer_1022,group_1022
prod_8848,manufacturer_1023,group_1023
prod_3841,manufacturer_1024,group_1024
prod_2955,manufacturer_1025,group_1025
prod_8230,manufacturer_1026,group_1026
prod_8874,manufacturer_1027,group_1027
prod_2244,manufacturer_1028,group_1028
prod_8777,manufacturer_1029,group_1029
prod_4702,manufacturer_1030,group_1030
prod_8642,manufacturer_1031,group_1031
prod_6061,manufacturer_1032,group_1032
prod_9172,manufacturer_1033,group_1033
prod_4490,manufacturer_1034,group_1034
prod_7769,manufacturer_1035,group_1035
prod_2915,manufacturer_1036,group_1036
prod_2347,manufacturer_1037,group_1037
prod_7916,manufacturer_1038,group_1038
prod_4066,manufacturer_1039,group_1039
prod_6800,manufacturer_1040,group_1040
prod_7742,manufacturer_1041,group_1041
prod_8450,manufacturer_1042,group_1042
prod_9883,manufacturer_1043,group_1043
prod_7366,manufacturer_1044,group_1044
prod_6112,manufacturer_1045,group_1045
prod_2234,manufacturer_1046,group_1046
prod_7909,manufacturer_1047,group_1047
prod_8906,manufacturer_1048,group_1048
prod_3218,manufacturer_1049,group_1049
prod_5899,manufacturer_1050,group_1050
prod_9036,manufacturer_1051,group_1051
prod_9944,manufacturer_1052,group_1052
prod_4056,manufacturer_1053,group_1053
prod_2320,manufacturer_1054,group_1054
prod_3752,manufacturer_1055,group_1055
prod_2563,manufacturer_1056,group_1056
prod_7665,manufacturer_1057,group_1057
prod_8545,manufacturer_1058,group_1058
prod_2438,manufacturer_1059,group_1059
prod_7371,manufacturer_1060,group_1060
prod_7462,manufacturer_1061,group_1061
prod_7911,manufacturer_1062,group_1062
prod_2167,manufacturer_1063,group_1063
prod_9561,manufacturer_1064,group_1064
prod_1736,manufacturer_1065,group_1065
prod_4895,manufacturer_1066,group_1066
prod_6484,manufacturer_1067,group_1067
prod_3340,manufacturer_1068,group_1068
prod_1565,manufacturer_1069,group_1069
prod_8983,manufacturer_1070,group_1070
prod_3539,manufacturer_1071,group_1071
prod_2722,manufacturer_1072,group_1072
prod_7806,manufacturer_1073,group_1073
prod_6453,manufacturer_1074,group_1074
prod_1674,manufacturer_1075,group_1075
prod_7523,manufacturer_1076,group_1076
prod_4231,manufacturer_1077,group_1077
prod_5999,manufacturer_1078,group_1078
prod_8302,manufacturer_1079,group_1079
prod_8745,manufacturer_1080,group_1080
prod_6609,manufacturer_1081,group_1081
prod_8543,manufacturer_1082,group_1082
prod_4692,manufacturer_1083,group_1083
prod_9918,manufacturer_1084,group_1084
prod_1537,manufacturer_1085,group_1085
prod_1555,manufacturer_1086,group_1086
prod_2060,manufacturer_1087,group_1087
prod_1023,manufacturer_1088,group_1088
prod_4048,manufacturer_1089,group_1089
prod_2502,manufacturer_1090,group_1090
prod_5882,manufacturer_1091,group_1091
prod_9168,manufacturer_1092,group_1092
prod_9230,manufacturer_1093,group_1093
prod_4703,manufacturer_1094,group_1094
prod_3146,manufacturer_1095,group_1095
prod_5535,manufacturer_1096,group_1096
prod_1308,manufacturer_1097,group_1097
prod_6151,manufacturer_1098,group_1098
prod_9738,manufacturer_1099,group_1099
prod_4280,manufacturer_1100,group_1100
prod_3060,manufacturer_1101,group_1101
prod_3207,manufacturer_1102,group_1102
prod_7091,manufacturer_1103,group_1103
prod_2190,manufacturer_1104,group_1104
prod_6431,manufacturer_1105,group_1105
prod_3168,manufacturer_1106,group_1106
prod_4000,manufacturer_1107,group_1107
prod_3534,manufacturer_1108,group_1108
prod_8098,manufacturer_1109,group_1109
prod_2068,manufacturer_1110,group_1110
prod_6734,manufacturer_1111,group_1111
prod_9545,manufacturer_1112,group_1112
prod_7275,manufacturer_1113,group_1113
prod_6602,manufacturer_1114,group_1114
prod_2448,manufacturer_1115,group_1115
prod_9783,manufacturer_1116,group_1116
prod_6861,manufacturer_1117,group_1117
prod_9445,manufacturer_1118,group_1118
prod_2517,manufacturer_1119,group_1119
prod_5989,manufacturer_1120,group_1120
prod_8391,manufacturer_1121,group_1121
prod_4750,manufacturer_1122,group_1122
prod_9157,manufacturer_1123,group_1123
prod_1166,manufacturer_1124,group_1124
prod_2380,manufacturer_1125,group_1125
prod_9246,manufacturer_1126,group_1126
prod_6014,manufacturer_1127,group_1127
prod_1205,manufacturer_1128,group_1128
prod_1651,manufacturer_1129,group_1129
prod_1040,manufacturer_1130,group_1130
prod_4427,manufacturer_1131,group_1131
prod_9397,manufacturer_1132,group_1132
prod_1213,manufacturer_1133,group_1133
prod_3916,manufacturer_1134,group_1134
prod_5240,manufacturer_1135,group_1135
prod_2165,manufacturer_1136,group_1136
prod_1242,manufacturer_1137,group_1137
prod_3290,manufacturer_1138,group_1138
prod_7905,manufacturer_1139,group_1139
prod_7197,manufacturer_1140,group_1140
prod_3228,manufacturer_1141,group_1141
prod_8657,manufacturer_1142,group_1142
prod_2417,manufacturer_1143,group_1143
prod_9885,manufacturer_1144,group_1144
prod_1642,manufacturer_1145,group_1145
prod_8224,manufacturer_1146,group_1146
prod_4665,manufacturer_1147,group_1147
prod_3927,manufacturer_1148,group_1148
prod_5162,manufacturer_1149,group_1149
prod_1209,manufacturer_1150,group_1150
prod_7798,manufacturer_1151,group_1151
prod_6556,manufacturer_1152,group_1152
prod_2711,manufacturer_1153,group_1153
prod_8953,manufacturer_1154,group_1154
prod_6513,manufacturer_1155,group_1155
prod_5701,manufacturer_1156,group_1156
prod_1666,manufacturer_1157,group_1157
prod_4625,manufacturer_1158,group_1158
prod_2079,manufacturer_1159,group_1159
prod_3099,manufacturer_1160,group_1160
prod_5760,manufacturer_1161,group_1161
prod_5299,manufacturer_1162,group_1162
prod_8751,manufacturer_1163,group_1163
prod_7543,manufacturer_1164,group_1164
prod_9238,manufacturer_1165,group_1165
prod_7772,manufacturer_1166,group_1166
prod_3050,manufacturer_1167,group_1167
prod_8029,manufacturer_1168,group_1168
prod_6420,manufacturer_1169,group_1169
prod_6807,manufacturer_1170,group_1170
prod_3712,manufacturer_1171,group_1171
prod_2345,manufacturer_1172,group_1172
prod_8818,manufacturer_1173,group_1173
prod_2759,manufacturer_1174,group_1174
prod_3741,manufacturer_1175,group_1175
prod_4503,manufacturer_1176,group_1176
prod_3013,manufacturer_1177,group_1177
prod_3680,manufacturer_1178,group_1178
prod_5486,manufacturer_1179,group_1179
prod_6222,manufacturer_1180,group_1180
prod_8830,manufacturer_1181,group_1181
prod_3309,manufacturer_1182,group_1182
prod_8358,manufacturer_1183,group_1183
prod_5740,manufacturer_1184,group_1184
prod_3361,manufacturer_1185,group_1185
prod_9310,manufacturer_1186,group_1186
prod_1206,manufacturer_1187,group_1187
prod_5389,manufacturer_1188,group_1188
prod_8532,manufacturer_1189,group_1189
prod_1616,manufacturer_1190,group_1190
prod_1476,manufacturer_1191,group_1191
prod_3125,manufacturer_1192,group_1192
prod_4689,manufacturer_1193,group_1193
prod_9110,manufacturer_1194,group_1194
prod_9147,manufacturer_1195,group_1195
prod_1401,manufacturer_1196,group_1196
prod_6760,manufacturer_1197,group_1197
prod_8591,manufacturer_1198,group_1198
prod_7191,manufacturer_1199,group_1199
prod_6294,manufacturer_1200,group_1200
prod_2775,manufacturer_1201,group_1201
prod_2391,manufacturer_1202,group_1202
prod_7155,manufacturer_1203,group_1203
prod_5719,manufacturer_1204,group_1204
prod_8950,manufacturer_1205,group_1205
prod_9133,manufacturer_1206,group_1206
prod_5562,manufacturer_1207,group_1207
prod_3132,manufacturer_1208,group_1208
prod_3900,manufacturer_1209,group_1209
prod_2526,manufacturer_1210,group_1210
